article_id	text	is_feuilleton	feuilleton_id
thi_001658	j aarhuus circulerer for nærværende tid en jndbydelse til at tage actier i den projecterede damp. skibsfart imellem jylland og kjøbenhavn. den sum, der skal udredes hertil, anslaaer man til rbdlr.	n	
thi_001659	kjøbenhavns børs, den de august. cours. hamb. m., a vista . spec. . specier solgtes til m. / s. bankdisconto pc. pc. kongl. obligat. (uden renter. / a rbd. sedl. dito dito a / i banco. nationalbank-obligationer i af laanet d. de febr. ) a rbd. r. s. dito dito . i sedler.	n	
thi_001660	avertissements. underskrevne, som nyelig her paa stædet har bosat sig, anbefaler sig herved det ærede publikum til indbindning og indhæftning at boger i alle formater. ligesom jeg ogsaa anbefaler mig til tapetsering af værelser og til forfærdigelse af alle sorter grovt og fiint paparbeide. ligeledes haves hos mig til forhandling de fleste sorter skrivpapirer, comaarede papirer, og betrækpapiir til vinduesskjermer, samt border til gardiner c., saavelsom ogsaa lærehoger, palmebøger, catekismusser, a. b. c. böger og almanakker, ligesom ogsaa protokoller, regnskabsbøger, skriveröger og lommebger i alle formater faaes hæftede og indbund. ne for billigste priser, og loves enhver hos mig godt og nitid arbeide og reel behandling. thisted, den de august . mühlendorff, boghandler og bogbinder. boende i storegade hos hr. a. gronlund. kirsebærviin faaes paa apotheket.	n	
thi_001661	hr. von st. germain og hans reisekammeraters skjæbne.	y	thi_hr-st-germain
thi_001662	"allerede længe havde den blodige krig i amerika udbredt skræk og ødelæggelse; og selv i ostinden udbrød ogsaa den fordærvelige krigsflamme imellem de engelske og franske colonier; da de franske som amerikanernes bundsforvante understyttede disse med krigsfornødenheder og levnedsmidler. krigslykken erklærede sig for engelænderne. de franske bleve fordrevne fra flere egne, ogsaa begge deres vigtige faktorier, data og cossimbazar i bengalen faldt i engelændernes hænder. herr von st. germain, der havde overopsigten over begge disse faktorier, blev med sin broder gjort til krigsfange. men begge erholdt paa deres æresord, tilladelse til at vende tilbage til deres fædreland. de indskibede sig med resten af deres formueder maaske kunne beløbe sig til en , livres. for at gaae til det gode haabs forbjerg, og derfra igjen at fortsætte deres reise videre til frankerig."" de havde der længe ventet forgiæves paa en leilighed, hvorved de af den sædvanlige vei kunne vende tilbage til deres fædreland. endelig besluttede de, at følge med et dansk skib, som just skulle afgaae til det røde hav, indtil den smalle landtunge ved suet i ægypten, og derfra at begive sig over cairo og alexandrien til frankerig."	y	thi_hr-st-germain
thi_001663	efter en farlig seilads kom de den de mai i selskab med flere af deres landsmænd og adskillige engelændere til sues. den danske skibscapitain skrev strax til det franske handels compagnie i cairo, og bad om en anseelig karavane, for at bringe skibets ladning videre, der blev anslaaet til nogle millioners værdie. en dengang laae just den bekjendte jbraham bey, som først skulle give sin tilladelse til saadanne caravaner, til felds mod en anden bey, der havde gjort oprør, man maatte derfor først ansøge jbrahim bey om denne caravane. denne fandt sig øjeblikkelig tilbøielig til at indvilge det forlangte, tilbød sine egne folk og kameler og forsikkrede alle paa det høitideligste om en kraftig og eftertrykkelig beskyttelse. hvem havde abnet, troløshed og list, under disse løfter, og dog udkastede denne skjendige bey, i det øieblik han gavtilladelsen, en afskyelig plan. karavanens rigdomme og hans nedrige havesyge, bragte ham til den beslutning, at bemægtige sig de reisendes skatte. til den ende traf han hemmelig aftale, med araberne von tort, som allerede forlang tid siden havde gjort sit navn frygteligt ved mord og røverier. den lovede caravane ankom til den bestemte tidi sue; jbrahim lod endnu kjøbmændene ved anførerne for hans soldatre give den høitidelige forsikring, at han havde føiet de sikkreste anstalter til reisen, og at de kunne være ganske roelige for noget anfald af de røveriske arabere. efter at altsaa caravanen havde udhvilet nogle dage, tiltraade man den de juli reisen med den rige ladning : i det bedste haab om et lykkeligt udfald. den første nat blev tilbagelagt uden ubehagelige hændelser. men da caravanen den følgende morgen, befandt sig paa en snæver vei, mellem to bjergkjæder, styrtede pludselig med et græsseligt skrig, mere end tolvhundrede arabere, over dem, affyrede tre gange deres gevæhrer og overfaldt, nu med sabelen i haanden de faa europæere.	y	thi_hr-st-germain
thi_001664	hvad formaaede denne lille vaabenløse skare mod den mange gange overlegne mængde? saasnart de vare komne sig igjen af deres første bedøvende skræk, søgte de deres redning i en hurtig flugt, men de bleve snart indhæntede, nedsablede, saarede, og bortførte som fanger, eller, hvad der var det skrækkeligste, afklædte til den bare skjorte og udjagede nogne i ørkenen. kun faa ræddede livet ved at flygte ind mellem bjergene, men blot for at bevare det til endnu større qvaler.	y	thi_hr-st-germain
thi_001665	de tyrkiske befalingshavere for caravanen gjorde ikke den ringeste anstalt til at bringe de svært beladte kammeler i sikkerhed, eller paa at forsvare sig mod dette røveriske anfald. de vendte derimod ved arabernes første skud (sandsynligviis det aftalte tegn, kammelerne omkring, og dreve dem i største hurtighed til nærmeste stad, hovedsædet. for denne arabiske røverhorde. de ulykkelige europæere, som havde undgaaet denne voldsom me død, havde deelt sig i to hobe. de der havde været bagerst ved karavanen, toge veien tilbage, til suet, fra hvilken stad de kun vare miil borte, de andre, som havde været længst foranog ikke kunne bane sig vei gjennem araberne til sne, flygtede af veien til kairo, som laae over mile borte. de sidste bestode af solgende ni personer: herr von st. germain og hans broder, den danske skibscapitain vendevelden, to engelændere barington og jenkins, en armenier ved navn paulus, der havde været tolk paa det danske skib, en sort, der stod i hr. von st. germains tjeneste, og to arabiske betlere. her von st. germains broder var haardt saaret ved to og tyve sabelbug, ogsaa herr von vendewelden og engelænderen barrington havde faaet nogle, dog lette saar. de fleste vare blevne berøvede, deres klæder.	y	thi_hr-st-germain
thi_001666	disse ulykkeliges stilling var i høieste grad skrækkelig. berøvet alle levnetsmidler, blottede for de nødvendigste klædningsstykker, matte og kraftesløse, tildeels blødende og lemlæstede, i en brændende sandørken, og fjern fra al menneskelig hielp, hvor kan noget skrækkeligere tænkes, den egn, hvorigjennem de, over mile langt, havde at slæbe sig frem i deres store elændighed, er den frygteligste paa hele jordkloden. thi ingen plet i den hede zone er mere brændende og øde, end denne ægyptiske ørken. vinden som blæser her er en fortærende jld. j en strækning af i det mindste mile, er ingen draabe vind at finde for at læske den brændende tørst med. jngen skye skaffer den hede luft nogen afkjoling; ingen regndraabe væder den glødende sand. hvorhen ogsaa det matte øie vender sig, findes ingensteds et træes kjolige skygge, eller en nærende busk. endog ikke et eneste ført græsstraae fremspirer i denne ufrugtbare jord. thi den brændende sand, der selv antager flammens rødme og bestaaer af lutter spidse kantede smaastene, fortærer enhver spire af liv.	y	thi_hr-st-germain
thi_001667	saa frygteligt heedt, som det er under dette himmelstrøg om dagen, saa koldt er det derimod om natten. naar nu ogsaa vandreren er undgaaet solens brændende straaler, armosphærens qvælende dunster og den dræbende siroco. vind, saa bliver han dog om natten et bytte for den stærke kulde, og en hæftig feber ere for dem, som ikke ere vandte til dette clima, uundgaaelig og gjennem denne menneskeløse, skrækkelige ørken, skulle st. germain med hans staldbrødre. i ulykken, flere dage og nætter arbeide sig frem. tænker man sig nu deres hele jammerlige tilstand, saa kan man forestille sig de tusenhaande qvaler, der ventede paa dem. den meest levende indbildningsskraft formaaer ikke at afmale den græsselige elændighed, som disse ulykkelige havde at udholde paa veien til cairo. dog viville ledsage dem paa turen, og tage deel i deres lidelser. endnu havde solen ikke paa denne qvalfulde dag fuldende sit løb, da den danske skibskapitain, engelænderen barington og st. germainsbroder sank gandske udmattede ned, og ikke formaaede at gaae et skridt videre. ved den anstrængende bevægelse, havde deres saar udvidet, sig og de kom hæftigere til at bløde. martret af en brændende tørst, vansmægtede de efter en draabe vand, for at afkjøle den opsvolmede tunge. de havde ikke meere saamange kræfter, at de kunne bortjage de hære af fluer og andre jnsecter, som overfaldt dem. saaledes martret af helvedes qvaler, ventede de ulykkelige paa deres opløsning. for den danske skibs=kaptain nærmede sig den anraabte forløser, den velgjørende død, snart. en sagte trækning, en mat rallen - og han havde udstridt; hans pillegrimskab var fuld endt. snart omhyllede ogsaa en mørk skye barringtons siel, hans sandser behøvedes, scener, ne slavedes og dødens velkomne haand greb hamog førte ham over i et bedre land. fuld af fortvivlelse kastede st. germain sig over sin elskede broder, der ligeledes ventede sin forløsningsstund, og anraabte gud om forbarmelse - men græde kunde han ikke, taarekilden var udtørret, dog broderkjerlighed gav ham nye kræfter og han har med moorens hielp, hans broder, fremad, indtil solen sank ned bag bjergene og den længe forventede nat brød frem. en af de fattige arabiske betlere havde de maattet ladet ligge i ørkenen. udmattet af hunger og tørst, sankhan ned, stod endnu engang op, men faldt igjenned og kjempede med døden. man kunne ikke forblive hos ham, men maatte overlade ham til hans egen sørgelige skjebne. sandsynligviis har han strax derpaa opgivet aanden. udmattet af dagens strabadser, saae man sig nødsaget til, at hvile natten over for at samle nye kræfter til næste dags besværligheder. st. germains broder sank hen i en dyb søvn, hvoraf selv nattens skjærende kulde ikke kunne vaagne ham. men i de øvriges øine kom ingen søvn. angrebne af feberrystelser opfyldte de luften med deres klager. saa meget de ogsaa om dagen havde længes efter nattens kulde, med ligesaaængstelig utaalmodighed saae de nu den kommende morgen imøde. neppe rødmede himlen i østen, da staldbrødrene i ulykken støde op, for at træde i kamp med nye lidelser og trængsler.	y	thi_hr-st-germain
thi_001668	man havde møie med at vaagne st. germainsbroder af sovnen. han var sig ikke længer selv bevidst, og satte i en bevidstløs tilstand sine fødder i bevægelse.	y	thi_hr-st-germain
thi_001669	"engelænderen jenkins havde ingen kræfter mere til at reise sig. ""lad mig ligge der og oppebie dødens komme. gud give eder en lykkelig hjemreise."" saa talede han med en mat, døende stemme og lukkede derpaa øinene. strax derpaa blev han angreben af en hæftig feberfrost, og høiede sig ned med en hjertefortærende veeklage; derpaa blev han rolig, pulsen standsede, maskinen stod stille - og jenkins var indgaaet rolighedens havn. man kan let forestille sig, hvilket jndtryk synet af de døende maatte gjøre paa de overlevende. de saae der den skjæbne som forestod dem; thi syg og afmattet, uden næringsmidler og klæ der, foran sig en brændende ørken, saa langt fra deres bestemmelsested, uden haab om menskelig hielp - hvad havde de andet at vente end den smerteligste, skrækkeligste død, og dog tiltraade de deres reise, thi kjerlighed til livet er dybt indpræntet hos mennesket, og haabet forladen os først ved livets sidste aandedrag. saalænge morgenens kjølighed endnu beskyttede dem mod solens trykkende straaler, kunde de, dog kun med yderste anstrængelse af deres faa kræfteranafbrudt fortsætte reisen. men neppe begyndte sølen at hæve sig høiere over horizonten, da sanden igjen blev heed, luften igjen brændende og en sværm af jnsecter igjen faldt overde reisende. de kunde ikke gaae videre og sankaf udmattelse ned i den glødende sand. men de skarpe smaastene søndereve deres legeme og gjorde det blodigt smerten var saa skrækkelig, at de ikke kunne blive liggende over et minuta paa sanden, men maatte reise sig og forsøge at gjøre. nogle trin til de igjen sank ned. undertiden forsøgte de at kryde fremad paa hænderne, men dette forsørgede endnu mere deres smerte. om middagen hensov armenianeren sagte og roelig. han havde haaret alle reisens besværligheder og alle legemsmerter med en standhaftighed, som var uden exempel. manthørte ingen klager eller forbandelser af hans mund, han trøstede i derimod de forsagte, vidste paa nye at oplive deres synkende mod, understøttede de svage og kraftløse, kort sagt, han gjorde alt hvad der i en saadan stilling kunde ventes af en from, ædel mand. just det modsatte viste den anden arabiske betler, som døde nogle øieblikke efter, modløs og forsagen forbandede han sin grusomme skjebne, bad andægtig til hans store prophet og overøste ham strax derpaa igjen med de største skjeldsord. han havde intet øieblik roe, klagede og jamrede, sig uophørlig og frygtede døden som det skrækkeligste onde. han opgav ogsaa aanden underangest og fortvivlelse. under ubeskrivelige lidelser oplevede herr von st. germain med hans broder og mooren, den anden ulykkelige dags aften. deres tilstand var i høieste grad skrækkelig. allerede i sex timer kjæmpede st. germains broder, med døden, og endnu bestandig ville ikke forløsningens øieblik vise sig. hunger, tørst, heede, kummer og sygdom kunne ikke saasnart fortære hans livskræfter, som hans øvrige reisekammeraters. en lykke for ham, var, at han var ganske bevidstløs, og at kun imellem nogle lyse øieblikke tillode ham, at kaste et blik paa hans sørgelige forfatning. natten var igjen meget kold, og herr von st. germain havde, som forrige nat en hæftig feber; men hans broder faldt igjen i en dyb søvn. mooren fik hæftig krampe og trækninger, som ende sig med en afmagt. da morgenen brød frem, opmuntrede herr von st. germain sin broder, og kaldte hans troe moors bevisthed tilbage. kun med møie kunde den første reise sig op; men den sidste var paa ingen maade i stand til, selv at røre etteneste lem. han var lam paa hele legemet, saae paa hans herre med stive øine, men talede ikke et ord. forgieves bestræbede hr. v. germain sig at tilbagekalde den svage livsfunke hos den ærlige moor. endnu en time blev han hos ham; men da alle hans bestrædelser vare frugtesløse, og han intet tegn paa bevidsthed gav, men blev altid stiv og ubevægelig: saa fattede han den haarde, men nødvendige beslutning, at lade den ulykkede blive liggende i ørkenen og tænke paa sin egen redning. at det var for ham en af de skrækkeligste qvaler, at see hans selskabsbrødre, den ene efter den anden, saaledes give aanden op. dog for at elændighedens bæger skulle tømmes til den sidste draabe, og for at hans lidelser skulle opnaae den største og frygteligste grad, skulle han ogsaa maatte efterlade hans elskede broder, som den morderiske ørkens offer. han holdt. saa inderlig af ham hans hele hjerte hang ved denne broder, til mod middag havde han trukken ham frem med sig under tusende besværligheder, men da den ulykkeliges sidste kræfter vare udtømte, sank han aldeles afmattet ned, for aldrig mere at staae op. st. germain forsøgte alt, for endnu engang at reise ham op; men det var umueligt. den døende anvendte den sidste rest af sine kræfter til at bede broderen at har ville forlade ham og kun sørge for sin egen redning. blor haabet om derved muligens at skaffe den døende nogen hjelp, kunne bevæge ham til at opfylde denne bøn. naar han kun havde tordet stænke paa sig selv, ville han langt hellere have endt sit qvalfulde liv ved broderens side; thi han var ligeledes nær ved at ligge under for elændigheden. hans udmattelse og hans smerter havde allerede i hele timer berøvet han bevidstheden. han var henvisnet til det bareskind og been, hans tunge, hans læber, hans gummer vare hentørrede; hans øine havde tabt. deres seekraft, og med hørelsen var allerede tidligere hans stemme bortvegen, hans hele legeme stod i en byld, og den hæftigste feber rasede i hans indre. flere anfald af slagslod og sovesyge angrebe hans svage forstand endnu mere. og under disse og andre tusindhaande arter af qvaler, slæbede st. germain sig dog fremfra et sted til et andet. kun den tanke at maaskee en eller anden rædning for hans broder var mulig, straalede frem af hans beviistløshed og gav ham nye kraft til at fortsætte sin reise. menallerede neddalede natten over ægyptens ørkener, og endnu ville ingen nædning vise sig. og en saasnart svingelen og febekkystelsen havde givet noget efter, og den lammende søvesyge gibort, trød st. germain fremad mere af instinet, end af frie overbeviisning. dag om morgenen den de dag, kunne han slet ikke komme videre; hans anstrængelser havde oversteget maalet for menneskelige kræfter. st. germain blev liggende og stred med døden. dog ofte naar lidelsen har naaet den høieste grad, naar alt haab om redning forsvinder, da kommer hielpen, sendt fra himmelen. saaledes ogsaa der. hvem havde nu for vores ulykkelige ventet anden forløsning end døden? men da viste sig i det fjerne en hob mammelukker, ridende paa kammeler. de komme nærmere, seer den døendes skrækkelige tilstand og tage ham oppaa en kammeel. deres omsorg havde st. germain at takke for sit liv. saasnart som han igjen havde samlet nogle kræfter og hans bevisthed var vendt tilbage, viste han med bedende geberder, hen mod den deel af ørkenen hvorfra han var kommen. han smigrede sig med det haab, maaskee endnu at kunne slutte sin broder, levende i sine arme. at at dette kjerlighedsfulde haab ikke blev opfyldt, alle, som gjennemsøgte det betegnede sted. bragte kun døde legemer tilbage, deriblandt var den elskede broder ogsaa. st. germain, blev ført til cairo, som nu kun laae to mile, borte og blev der, efter at have udtrykt sit forlangende med tegn, ført hen til frankernes qvarteer. det varede i lang tid, før han ved fine landsmænds menneskekjerlige omhyggelighed i igjen erholdt sin sundhed. efter dages forløb fik han igjen talens brug, først sildigere hen, fik øiet igjen sin spændekraft og hans øre fornam igjen den menneskelige stemmes lyd."	y	thi_hr-st-germain
thi_001670	efter to maaneders forløb, var han næsten igjen gandske frisk, men opholdt sig endnu en tid lang, i catro og kom i november hjem til sine i marseille. at st. germain udholdt alle disse lidelser, er et mærkeligt beviis paa den menne skelige naturs overordentlige kræfter, det viser hvad den kan bære, naar enhver kraft i samme, bliver anstrænget og sat i virksomhed.	y	thi_hr-st-germain
thi_001679	en englænder vil have opfunden et halsbind, marine cravate), der beskytter imod at drukne. det er af læder og tommer i gjennemsnit. med dette beholder man altid hovedet ovenfor vandet.	n	
thi_001680	stokholms stadstidende har den paafaldende efterretning, at dyrlægen strømholm er død, efterat være bleven smittet ved at secere en styrtet hest. ) englænderne skulle have ifinde, paa sicilien at anlægge silkespinderier ved dampmaskiner.	n	
thi_001681	ved triest er fanget en fod lang har, som veiede , pd. og nu forevises i wien. dens lever allene veiede pd. og gav pd. tran, de øvrige jndvolde v. pd.	n	
thi_001705	grenadeerhen og pragerbarnet. flere aar før syvaars krig, studerede jeg paa en tydsk høiskole, retslære, historie, statistikog mathematik. jeg øvede mig, saavel i de gamle som nyere sprog; og havde altsaa gode udsigter til at bliver ansat i det civile fag. men da brød i aaret den preusiske krig ud, og det krigerske jern; soldaterkaarden, drog mig magnetisk til sig, som saa mange andre unge mennesker, der paa den tidgik i kamp for fyrste og fædreneland.	y	thi_pragerbarnet
thi_001706	jeg gik under et østerigsk infanterie-regiment, blev formedelst min anseelige gestalt og høide, kadet under et grenadeer-compagnie, og efter et morderisk slag udnævnt til officeer. den gang var det endnu skik, at tropperne efter det møisommelige sommerfeldtog regelmæssig drog i vinterqvarteer og leirede sig omkring deres hovedmagasin, hvoraf de fik deres underholdning, rundt om i stæder og landsbyer. man drog ikke før marts igjen i feldten.	y	thi_pragerbarnet
thi_001707	"saaledes ville min gode lykke, at mit regiment, blev anviist sit vinterqvarteer i prag. her kom jeg i meget behagelige selskabelige forhold. kjerligheden til studeringer opvaagnede igjen hos mig. jeg læste flittig i historien, øvede mig i de europæiske sprog, saameget min stands krigerske øvelser tillod det; læste herhos ogsaa mathematik og opmuntrede mig i min ærefulde og strænge haand, tering med musik, hvori jeg fra ungdommen af havde gode kundskaber. vores oberst, en fortræffelig mand, saae dette meget gjerne. han udmærkede omhyggelig alle de officerer, der uden at forsømme deres militaire pligter, ogsaa søgte at danne deres aand ved kundskaber. jeg har ham at takke for, at jeg blev indført i en galant, frie og uafhængig enkes huus, som havde en meget elskværdig niete under opsigt. der tilbragte jeg mange lykkelige timer. i huset herskede den fineste verdens tone; og der hengik faa dage, hvor man ikke glædede sig med musik. jeg havde leilighed til at lade høre og beundre min færdighed paa violin. dette opvakte gunstige tauker om min person. jeg lagde ogsaa mærke til, at jeg fremfor alle blev gjerne s. et af frøkenen. men - . i den stilling, hvori jeg befandt mig, havde jeg holdt det for daarskab at lade min rolighed forstyrre, og tage en lidenskab med i feldten, hvoraf jeg efter hvad min fornuft tilsagde mig, ikke kunne spaae mig nogen livs lykke. altsaa kom det ikke til nogen erklæring. med foraaret kom den tid, da vil igjen skulle tykke i marken. jeg tog tid efter anden afskeed i alle de huse hvor jeg havde nydt en god modtagelse. men opsatte at tage afskeed fra tanten og min unge veninde - jeg veed ikke selv ret hvorfor - indtil dagen, der var bestemt til vores afreise. just denne dag havde jeg min post paa hovedvagten og blevafløst klokken . jeg ville ikke uleilige mig hjemfor at tage civile klæder paa, som jeg ellers pleiede at gjøre ved statsbesøg. men fremstillede mig nu under behørig undskyldning i mit krigerigske optog, altsaa i min uniform, sabelen ved siden, og den høie bjørneskinds hue paa hovedet. jeg blev imodtaget med sædvanlig godhed, ja jeg kan sige med et rørt hjerte. thi da jeg under taksigelse tog afskeed, og talte om uvisheden, maaske nogensinde igjen at gjensee saa elskværdige personer, traade taarer frøkenen i øinene. man forlangte nu, at jeg skulle sætte mig ned, og aflægge den besværlige børneskindshue, som nu blev opstilt til skuepaa bordet. frøkenen havde i en slags adspredelse meget at bestille med huen, dreiede den hist og her, og undersøgte det forgyldte skildt, som prydet med keiserens navn staaer, lige oven over panden. endelig sprang hun op og sagde: hun ville dog give mig en erindring, med, som skulle beskytte mig mod alle ubehagelige tilfælde, ja for alle farlige saar. en saadan, amulet,"" sagde jeg leende, modtaget af en saaskjøn haand, ville have dobbelt værd for mig efter denne forsikkring gik hun ind i et sideværelse, men kom snart igjen tilbage, og bragte en lille tavle af tyndt kobber med, paa hvilken et saakaldet pragerbarn stod ikke daarlig malet."	y	thi_pragerbarnet
thi_001708	for at forstaae dette, maa man vide, at i en kirke i staden prag, er vor frelsers billede som barn, udsat til dyrkelse. mange fromme mennesker især af det qvindelige kjøn, valfatte til denne kirke og forrette deres bøn for helgenbilledet. saaledes komda denne lille figur i stort rye, fordi mange, giødende af andagt, fandt sig ved bønnen lettet om hjertet, og ofte troede at see opfyldt deres hemmelige ønsker ved bønnens kraft. man malte og tegnede det efter, afbiledde det i vox, eller hamrede dem ud i forgyldte kobberplader en basrelief, og forærede dem til sine venner.	y	thi_pragerbarnet
thi_001709	"frøkenen forærede mig en af disse meget net forfærdigede pragerbarn. hun stak det omhyggelig ind, bag det forgyldte skildt paa min bjørneskindshue, formanede mig til at være gudfrygtig, og med tillid at bære barnet flittig hos mig og forvare det vel, med forsikkring at det ville bevare mig for alle siels og legems onder, og at alt hvad jeg foretog mig, ville lykkes. endskjøndt jeg ikke troede paa denne velmeente forsikkring, saa rørte dog den godhiertighed mig, med hvilken denne uskyldige pige paatrængte mig det til erindring. i det jeg bevidnede hende mintak for hendes kjerlighedsfulde forsorg, bortfjernede jeg mig, for at ordne det nødvendige til min afmarsch. den følgende dag drog mit regiment under klingende spil gjennem den samme gade forbi huset. jeg havde den fornøielse endnu engang at see tanten og frøkenen ved vinduet, hilsede begge med min sabel, og berørte med min flade haand grenadeerhuen, til tegn paa at pragerbarnet der laae endnu vel forvaret. hun tilnikkede mig sit bifald - og jeg drog derpaa ud af stadsporten. feldttoget begyndte. det var af et de besværligste og hedeste jeg har nogensinde bivaanet. vi droge i lange marscher fremad, til siden og tilbage, gjennem biergige egne og huulveie; endelig kom det til et blodigt slag ved collin. det var just i midten af sommeren. ved de mange bevægelser som vi meget rask udførte og under trængsel og vedvarende fyren, blev heden qvælende og min bjørneskindshue blev mig høist besværlig. jeg lagde den altsaa af og overgav den til den hos mig staaende, tambour, som hang den i en snor, baglæns overskulderen. da vi rykkede videre frem, hørte jeg paa engang bag mig et jammerskrig. jeg kastede øinene tilbage, og saae desværre min arme tambour liggepaa jorden, hans been knuste af en kanonkugle. min biøneskindshue ville jeg nu ikke ved fremrykningen lade i stikken. jeg sprangt altsaa hentil den ulykkelige, trøstede ham, befriede ham formin hue, og hang den nu i hurtigheden selv om mig saaledes at den laae til siden, vendt lige mod mit bryst, - jeg forføiede mig igjen hen til mine grenaderer. min oberstlieutnant laae imidlertid skudt paa jorden. og kaptainen vinkede at jeg skulle indtage hans sted; jeg fulgte hans befaling. paa den fløi, hvor vistode, tabte vi overordentlig mange folk. et skjult, batterie, som spillede paa os, ud af skoven, anrettede morderiske ødelæggelser blandt tropperne. paa engang kom den befaling fra feldtherren, at nogle grenadeer regimenter skulle rykke frem, for at bestorme batteriet. det hvorved jeg stod, havde den ære at blive befalet til dette farlige foretagende. vi tykkede nu rask frem og bleve to gange kastede tilbage. da vi den tredie gang gjorde anfaldet, faldt ogsaa min tappre kapitain, og jeg overtog strax hans post i spidsen af tropperne; men neppe havde jeg i forteret marsch gjort omtrent hundrede skridt fremad, da ogsaa en geværkugle traf mig paa brystet, men tillykke lige paa min bjørneskindshues forgyldte skildt. den trykkede en fordydning ind, men blev mat liggende i huuslingen. den bulde frøken og pragerbarnet faldt mig strax ind; dog jeg havde ikke tid til videre at overlade mig til disse tanker. endnu omtrent hundrede skridt fra os laae batteriet, vi trængte fremadi stormskridt, liig rasende mennesker, der havde helliget sig døden, og nu var jeg saa lykkelig med min lille sammensmeltede hob af tappre grenaderer at trænge ind, førend de andre compagnier. vi fik strax hjelp, og nu udførte bajonet og sabelhug det øvrige. hvem, der ikke allerede har seet og oplevet en saadan tummel, kan ikke danne sig noget begreb derom. mine kræfter vare udtømte, saa jeg flød hen i sved, og var sort af krudtdamp, som en satan; mine armezittrede. j denne tilstand satte jeg mig ned paa stumpen af et afhugget træe for at hvile en smule udmine tappre forsamlede sig om mig og de erobrede, kanoner. men hvor lidet var deres antal, totrediedeele vare tilintetgjorte, jeg selv var den eneste officeer som var tilbage af compagniet. medens jeg nu sad saaledes pustende og trak efter veiret, kastede jeg et blik paa min arme grenadeer hue, som havde beskyttet mig saa fortræffelig. jeg saae at kuglen var gaaet gjennem skildtet og havde truffet den lille kobberplade med pragerbarnet. dette havde altsaa ræddet mit liv. jeg forestillede mig nu hvorledes frøkenen og tanten ville glæde sig. naar jeg ved min tilbagekomst kunne fortælle hende denne besynderlige hændelse. - dette skeede nu den følgende vinter efter feldttoget, vi bleve igjen indqvarterede i prag, og jeg, befordret til kaptain for compagniet. man kan vel tænke, at jeg forsømte ikke at opsøge de huse, hvori jeg før havde erfaret saamange beviser paa en god modtagelse. jeg blev overalt modtaget med den samme artighed, men frem for alt i frøkenens huus. man glædede sig over min lykkelige tilbagekomst. og hvad udrettede pragerbarnet var strax der første spørgsmaal.""det blev mit skjold og beskytter, som de tilsagde mig svarede jeg. ""til beviis viste jeg strax min bjørneskindshue. jeg maatte nu fortælle tildragelsen med alle omstændigheder. glæde og forundring afvexlede i min unge venindes ansigt, og jeg blev nu i huset betragtet, som et menneske, det himmelske barn havde taget under sin beskyttelse og blev alttid udmærket ved den venskabeligste modtagelse og behandling. for øvrigt udviklede, kort at sige, tid efter anden, en om lidenskab sig, mellem frøkenen og mig. der bleve forskjellige planer udkastede, som den gode, tante ogsaa begunstigede. men jeg erklærede med standhaftighed, at saalænge krigen varede, maatte man opsætte fuldbyrdelsen af vore ønsker. de grunsom jeg fremførte, bleve billigede. saaledes drogjeg altsaa igjen i feldten, ledsaget af min elskede i venindes ønsker, og anbefalet til pragerbarnets beskyttelse, uden at noget uheld mødte mig, undtagen i sidste feldttog før freden blev afsluttet, da jeg i en fegtning, fik et dygtigt skud i den venstre arm, hvorved benet blev knuset. derpaa erholdt jeg, udygtig til tjeneste, for øieblikket, tilladelse at reise til prag. jeg udholdt meget smertelige kirurgiske operationer, helbredelsen varede over : aar og dag. knive og chirurgiske jnstrumenter, bleve anvendte paa mig for at udtage de adsprede: beensplinter. men ved alle de qvaler, jeg udholdt, var tantens og min elskede piges troe pleie, det mest lindrende lægemiddel. endelig fik jeg igjen min sundhed; men paa paa den venstre arm blev jeg, som jeg endnu er, halv lam, saa at jeg ikke fuldkommen vel kunde udrette alting med samme. efter ansøgning blev jeg ved fredsslutningen endtlediget af krigstjenesten og befordret til en ærefuld civil tjeneste. min elskede veninde blev nu min. og saaledes havde jeg dog i grunden min grenadeerhue og pragerbarnet at takke for, at jeg blev min hele øvrige levetid lykkelig og under andre forhold fører et meget ære v. j. fuldt og virksomt liv."	y	thi_pragerbarnet
thi_001710	"indenlandsk. af fjerde aars beretning fra det nedersachsiste. selskab til christelige opbyggelsesskrifters udbredelse. seer man med megen forundring: ""at der i holsteen skal have været til landsbyer, hvis beboere endnu i aaret vandrede i sandelig mørke og i dødens skygge, og som først nu ved rundelig tildelelse af selskabets tractat-skriften, ( ex. i et eneste sogn, vare blevne uddragne, af denne tilstand."	n	
